Date,Day of the Week,Loadshedding Stage,Energy Consumption (MWh),Temperature (°C),Humidity (%),GDP Growth Rate (%),Population,PV Penetration (%),EV Penetration (Number),Is Holiday
2022-02-10,Thursday,0,20370.50472298625,27.333762044287603,60.97351751234972,0.86,60860739,2.4,1000,False
2022-02-11,Friday,6,18229.594700538917,24.758044543430994,62.64120365658339,0.95,60860739,2.4,1000,False
2022-02-12,Saturday,4,13939.368798866377,21.954616337360427,61.54190010344049,1.0,60860739,2.4,1000,False
2022-02-13,Sunday,4,13667.096414852545,20.65840859699675,63.77680648307126,1.02,60860739,2.4,1000,False
2022-02-14,Monday,1,19692.187916860654,22.891546926442466,68.89751880790803,1.09,60860739,2.4,1000,False
2022-02-15,Tuesday,6,18357.75024131905,25.950312959156854,62.45924445645989,0.82,60860739,2.4,1000,False
2022-02-16,Wednesday,0,20688.934321953002,24.527417948746404,65.57708994425575,1.02,60860739,2.4,1000,False
2022-02-17,Thursday,0,21148.43865729649,25.08588559739863,60.18366236850524,1.08,60860739,2.4,1000,False
2022-02-18,Friday,4,19432.451524861903,20.418789663831845,78.78930581102895,1.08,60860739,2.4,1000,False
2022-02-19,Saturday,1,15011.339520989384,23.97379644316533,79.11500422549972,1.17,60860739,2.4,1000,False
2022-02-20,Sunday,3,14492.876912977721,21.485613562377203,67.33096119821403,0.91,60860739,2.4,1000,False
2022-02-21,Monday,2,19855.659619101723,25.890128828143006,63.26485430435236,1.07,60860739,2.4,1000,False
2022-02-22,Tuesday,5,18945.36202370914,22.27687497364874,62.08963665382967,0.83,60860739,2.4,1000,False
2022-02-23,Wednesday,2,19962.53918041785,23.477275462210162,79.58574095313935,0.98,60860739,2.4,1000,False
2022-02-24,Thursday,0,19922.78866372903,23.753269283029134,75.81877295268869,1.01,60860739,2.4,1000,False
2022-02-25,Friday,4,20003.28839080368,26.59006338174041,68.11636191443587,0.9,60860739,2.4,1000,False
2022-02-26,Saturday,1,14603.110944679818,22.511219347498283,75.89562169877557,0.84,60860739,2.4,1000,False
2022-02-27,Sunday,1,15054.766384545233,26.22565197568629,78.46555217217293,1.04,60860739,2.4,1000,False
2022-02-28,Monday,6,18479.07389174109,21.142258003454565,72.93329484865119,1.07,60860739,2.4,1000,False
2022-03-01,Tuesday,5,18044.746108685824,14.097576155041118,43.1770355079032,1.07,60860739,2.4,1000,False
2022-03-02,Wednesday,5,17370.04065061214,15.511720050272961,41.263165162905196,1.16,60860739,2.4,1000,False
2022-03-03,Thursday,0,18941.442591787625,12.624316111115684,50.61258701287372,1.0,60860739,2.4,1000,False
2022-03-04,Friday,0,19150.635381437216,17.35393198039648,46.58221896118992,1.12,60860739,2.4,1000,False
2022-03-05,Saturday,6,12702.15,14.991490069059825,46.46124198595063,1.01,60860739,2.4,1000,False
2022-03-06,Sunday,5,12702.15,18.413400541424306,44.37005249170104,0.9,60860739,2.4,1000,False
2022-03-07,Monday,1,18436.94110402037,17.473637390170815,55.048103414888104,0.81,60860739,2.4,1000,False
2022-03-08,Tuesday,3,18218.29029267215,12.422947309980447,47.19688964955556,1.01,60860739,2.4,1000,False
2022-03-09,Wednesday,3,18444.832838360762,11.254412265055564,43.71462383884359,0.85,60860739,2.4,1000,False
2022-03-10,Thursday,5,17137.724578313544,19.152072147933147,44.59207777493461,0.99,60860739,2.4,1000,False
2022-03-11,Friday,5,16710.83642710238,16.521440924438547,43.10746490958808,0.9,60860739,2.4,1000,False
2022-03-12,Saturday,4,13103.257311426734,14.916160215598069,47.32009757869556,1.2,60860739,2.4,1000,False
2022-03-13,Sunday,4,12874.949493411685,12.862479264882182,44.14889300636746,1.08,60860739,2.4,1000,False
2022-03-14,Monday,5,17167.52374646269,18.549716287706342,46.87373794170017,1.03,60860739,2.4,1000,False
2022-03-15,Tuesday,1,18263.724968751343,17.226765710074805,42.331531031527696,1.05,60860739,2.4,1000,False
2022-03-16,Wednesday,3,17826.107921843573,17.984653881525112,53.79879537890966,1.16,60860739,2.4,1000,False
2022-03-17,Thursday,6,17605.650809886884,14.222355472810047,49.38190528055932,0.83,60860739,2.4,1000,False
2022-03-18,Friday,3,18241.897601563636,17.834938023897678,53.57315363800776,0.81,60860739,2.4,1000,False
2022-03-19,Saturday,0,13714.306786139878,12.673147995814194,59.85559883958584,1.15,60860739,2.4,1000,False
2022-03-20,Sunday,0,14075.684605455419,13.623885951593193,51.443525563108295,1.18,60860739,2.4,1000,False
2022-03-21,Monday,4,14114.416753311703,17.074395903072823,59.35998026248029,1.13,60860739,2.4,1000,True
2022-03-22,Tuesday,0,19085.341552065995,18.44451754678268,43.725587091436395,1.12,60860739,2.4,1000,False
2022-03-23,Wednesday,3,17111.55980018452,14.618533301496896,45.66050308875145,1.06,60860739,2.4,1000,False
2022-03-24,Thursday,2,17671.429043552766,16.634735059318377,57.01177478884864,1.02,60860739,2.4,1000,False
2022-03-25,Friday,0,18139.9589573168,17.647252295893523,49.01962106345352,0.86,60860739,2.4,1000,False
2022-03-26,Saturday,6,12702.15,14.630374244470605,51.01316319146471,0.99,60860739,2.4,1000,False
2022-03-27,Sunday,0,14214.610902069993,17.4786617373466,58.03439430019749,0.87,60860739,2.4,1000,False
2022-03-28,Monday,3,17590.305916932837,16.040072018270905,57.56817338747655,0.85,60860739,2.4,1000,False
2022-03-29,Tuesday,0,18301.609869678767,10.798489298127507,56.15998536976231,0.97,60860739,2.4,1000,False
2022-03-30,Wednesday,0,17927.361588193515,14.201032214026123,54.18480771351592,1.09,60860739,2.4,1000,False
2022-03-31,Thursday,4,17136.040239660295,11.241939383966589,50.80915299688466,1.01,60860739,2.4,1000,False
2022-04-01,Friday,5,16792.615573100906,10.307094924348762,56.43992457188745,0.92,60860739,2.4,1000,False
2022-04-02,Saturday,5,12702.15,18.950750546002052,50.40137744866464,1.14,60860739,2.4,1000,False
2022-04-03,Sunday,2,13305.267098556878,18.638522298988356,59.534422236779655,1.09,60860739,2.4,1000,False
2022-04-04,Monday,3,17262.27957484423,11.235723040421956,56.355060480310854,1.02,60860739,2.4,1000,False
2022-04-05,Tuesday,1,17637.344273712948,13.907272701237131,49.09442625765408,1.11,60860739,2.4,1000,False
2022-04-06,Wednesday,5,16720.793065619328,17.35408637196384,41.13786906078248,0.85,60860739,2.4,1000,False
2022-04-07,Thursday,4,17296.030021625906,15.11869543375192,57.519921007724875,0.94,60860739,2.4,1000,False
2022-04-08,Friday,5,17078.320472250696,15.219576143387833,43.8194604503254,0.95,60860739,2.4,1000,False
2022-04-09,Saturday,3,12702.15,19.072418318557432,46.1131131451418,1.11,60860739,2.4,1000,False
2022-04-10,Sunday,0,14101.022422555505,13.63528848899736,51.24808459721174,1.12,60860739,2.4,1000,False
2022-04-11,Monday,0,18958.738818727,16.664955667702298,47.120916451860396,1.05,60860739,2.4,1000,False
2022-04-12,Tuesday,2,17691.130931871794,11.945672544485994,54.08003052963336,1.08,60860739,2.4,1000,False
2022-04-13,Wednesday,1,19013.750264761245,17.32498184959219,44.45060033729699,1.18,60860739,2.4,1000,False
2022-04-14,Thursday,3,18090.609556522228,17.311000617516484,42.37886278735248,1.04,60860739,2.4,1000,False
2022-04-15,Friday,6,17182.55758060859,14.093255487524551,58.04110957079895,0.82,60860739,2.4,1000,False
2022-04-16,Saturday,1,13497.623029785625,15.908105236006287,53.94756914063778,1.09,60860739,2.4,1000,False
2022-04-17,Sunday,3,12702.15,12.841396366213413,49.57796067093196,0.93,60860739,2.4,1000,False
2022-04-18,Monday,1,18070.478722234177,18.75009296360416,57.50436494771252,0.9,60860739,2.4,1000,False
2022-04-19,Tuesday,0,18062.74771340389,19.94782055965673,45.35597972665649,0.98,60860739,2.4,1000,False
2022-04-20,Wednesday,1,18007.70145051114,10.103093660976077,54.55964151374225,1.1,60860739,2.4,1000,False
2022-04-21,Thursday,4,18216.83483196088,19.745711746870285,57.05965803821499,0.89,60860739,2.4,1000,False
2022-04-22,Friday,5,17567.705518360333,10.317467128958604,44.51119138232832,0.91,60860739,2.4,1000,False
2022-04-23,Saturday,5,12877.78316297956,14.494736906010324,58.2644623361286,1.17,60860739,2.4,1000,False
2022-04-24,Sunday,3,12702.15,10.544622902211051,53.003740442476094,1.06,60860739,2.4,1000,False
2022-04-25,Monday,4,17711.700981169182,15.192522836506672,51.064256182133064,1.08,60860739,2.4,1000,False
2022-04-26,Tuesday,5,17908.26156066746,14.971316843718492,43.90988384143806,1.1,60860739,2.4,1000,False
2022-04-27,Wednesday,2,14114.416753311703,18.038723719509136,47.36774127592437,1.12,60860739,2.4,1000,True
2022-04-28,Thursday,1,19256.745325675405,14.063762496450153,41.21782668919683,0.9,60860739,2.4,1000,False
2022-04-29,Friday,0,17996.80127756455,15.565571826293034,41.33346406247809,0.83,60860739,2.4,1000,False
2022-04-30,Saturday,6,12702.15,11.844864902256232,52.44905194741285,0.99,60860739,2.4,1000,False
2022-05-01,Sunday,6,12702.15,18.763860926807464,45.91688658931971,1.02,60860739,2.4,1000,True
2022-05-02,Monday,4,17652.59744139637,11.324362203333987,55.58412731785843,1.03,60860739,2.4,1000,False
2022-05-03,Tuesday,0,19567.814762066762,11.125867977792623,56.53437736231604,0.82,60860739,2.4,1000,False
2022-05-04,Wednesday,4,17418.126101779297,14.679009186742443,55.14749645772925,1.01,60860739,2.4,1000,False
2022-05-05,Thursday,2,18012.75359786445,17.82633964822788,46.9623143343085,0.99,60860739,2.4,1000,False
2022-05-06,Friday,4,18246.93817761124,18.39103758552085,59.25743741972565,0.94,60860739,2.4,1000,False
2022-05-07,Saturday,4,12821.555009524456,19.802341602251552,45.94840921578434,0.94,60860739,2.4,1000,False
2022-05-08,Sunday,0,13647.153144361902,15.105269718966992,43.55364334235989,1.15,60860739,2.4,1000,False
2022-05-09,Monday,3,17459.143771866653,14.222927389182171,46.492313673681714,0.87,60860739,2.4,1000,False
2022-05-10,Tuesday,4,17485.58299479436,15.89737985699944,59.76334709455919,1.04,60860739,2.4,1000,False
2022-05-11,Wednesday,1,18714.386585678283,14.719399357487486,46.6536913231711,0.99,60860739,2.4,1000,False
2022-05-12,Thursday,0,18765.377315390717,13.199111925397707,55.39775334542699,0.96,60860739,2.4,1000,False
2022-05-13,Friday,4,17549.289662304054,10.212724040273596,48.567580656803074,1.05,60860739,2.4,1000,False
2022-05-14,Saturday,4,12768.63397987459,18.242461166281455,51.40132336986458,1.11,60860739,2.4,1000,False
2022-05-15,Sunday,2,13034.161122691974,18.662480052343525,44.42754759070823,0.89,60860739,2.4,1000,False
2022-05-16,Monday,1,18154.05114291426,18.72577801843794,59.61913840108032,0.83,60860739,2.4,1000,False
2022-05-17,Tuesday,3,17840.978959338947,18.268909620175783,50.35203140698751,0.81,60860739,2.4,1000,False
2022-05-18,Wednesday,6,16231.876440344713,11.021311248896131,49.04122458790931,1.05,60860739,2.4,1000,False
2022-05-19,Thursday,5,17433.905182979066,18.561696495679396,52.08703704483867,0.82,60860739,2.4,1000,False
2022-05-20,Friday,5,17344.920343006404,14.701437810292134,42.95184070403975,1.13,60860739,2.4,1000,False
2022-05-21,Saturday,1,13109.727243124944,11.399373119662807,59.492749216542805,0.86,60860739,2.4,1000,False
2022-05-22,Sunday,4,13084.080409053366,16.102147943309426,56.12204720762699,0.97,60860739,2.4,1000,False
2022-05-23,Monday,6,17722.35277585327,11.552134200288094,48.8713949759592,0.92,60860739,2.4,1000,False
2022-05-24,Tuesday,3,17942.25930524653,17.419936300024705,58.00501672592313,0.94,60860739,2.4,1000,False
2022-05-25,Wednesday,5,16595.902611747657,12.474955168865279,51.56645699669612,0.82,60860739,2.4,1000,False
2022-05-26,Thursday,4,16822.548731493305,16.371036795968955,54.82068387456028,0.97,60860739,2.4,1000,False
2022-05-27,Friday,2,18237.715076277098,14.721911155674734,41.36702257506623,1.02,60860739,2.4,1000,False
2022-05-28,Saturday,3,12702.15,15.791978995525064,41.32717436590339,1.04,60860739,2.4,1000,False
2022-05-29,Sunday,3,13187.21145031549,16.687766058666533,46.845857514558105,0.81,60860739,2.4,1000,False
2022-05-30,Monday,4,18258.567573598557,18.389297964348266,50.50144044494624,0.98,60860739,2.4,1000,False
2022-05-31,Tuesday,5,16910.61503355944,13.756134299407302,57.66610734417354,1.18,60860739,2.4,1000,False
2022-06-01,Wednesday,2,21873.778120264775,12.736660158628185,29.827353081898877,0.94,60860739,2.4,1000,False
2022-06-02,Thursday,1,20909.211951107267,12.152395782483532,26.334799444273273,0.87,60860739,2.4,1000,False
2022-06-03,Friday,2,20952.385989539023,10.51861094554537,35.59372632691607,1.17,60860739,2.4,1000,False
2022-06-04,Saturday,1,15397.879254362397,7.2105714147967195,33.69340712524556,1.05,60860739,2.4,1000,False
2022-06-05,Sunday,3,15566.407901287463,14.957326275216662,26.570681993020784,0.97,60860739,2.4,1000,False
2022-06-06,Monday,4,20393.291845078613,11.686467238385479,31.35103624653438,0.86,60860739,2.4,1000,False
2022-06-07,Tuesday,4,20377.57836460275,13.530283416868116,20.016179559940543,1.16,60860739,2.4,1000,False
2022-06-08,Wednesday,3,21432.880379588136,6.1749014386060175,37.77453976691379,0.96,60860739,2.4,1000,False
2022-06-09,Thursday,6,19532.231131429515,8.24076640448413,25.292828550868016,0.9,60860739,2.4,1000,False
2022-06-10,Friday,5,20197.48797506962,9.920507400817032,28.52705829634626,0.8,60860739,2.4,1000,False
2022-06-11,Saturday,0,15277.55721840854,6.323247099559888,38.71128383828309,1.08,60860739,2.4,1000,False
2022-06-12,Sunday,5,15370.114910468948,7.476786828799211,39.835912867583865,1.12,60860739,2.4,1000,False
2022-06-13,Monday,5,19934.30567085908,7.6355955527222585,35.23344817553281,1.08,60860739,2.4,1000,False
2022-06-14,Tuesday,0,21432.149738889602,6.9906036531696465,38.927310424166414,0.99,60860739,2.4,1000,False
2022-06-15,Wednesday,1,21086.01523022053,4.512119121429684,28.20239116326861,1.01,60860739,2.4,1000,False
2022-06-16,Thursday,0,14114.416753311703,6.7932771539820545,28.902880199669603,1.13,60860739,2.4,1000,True
2022-06-17,Friday,3,20871.587906208017,4.090179836118179,35.42766367259186,1.05,60860739,2.4,1000,False
2022-06-18,Saturday,2,15505.245640617039,12.372858447398638,25.053631676947866,1.11,60860739,2.4,1000,False
2022-06-19,Sunday,3,15258.83580730806,14.81364338606609,26.796531469143098,0.94,60860739,2.4,1000,False
2022-06-20,Monday,0,21733.625079042147,14.08334795210647,32.29497812003989,1.09,60860739,2.4,1000,False
2022-06-21,Tuesday,0,22696.086918588928,5.298773638778025,23.013612193246725,1.03,60860739,2.4,1000,False
2022-06-22,Wednesday,1,21366.113771452205,13.25259144892055,33.00343453464475,0.97,60860739,2.4,1000,False
2022-06-23,Thursday,3,21280.64996185112,4.137934350653739,32.528759873325555,1.12,60860739,2.4,1000,False
2022-06-24,Friday,6,19992.002836960422,12.376367643192804,22.138157963507684,1.09,60860739,2.4,1000,False
2022-06-25,Saturday,3,15373.63874746403,7.526225105850054,29.59383588257223,0.98,60860739,2.4,1000,False
2022-06-26,Sunday,0,15258.568268140352,12.283720166918085,27.711982603698498,0.9,60860739,2.4,1000,False
2022-06-27,Monday,0,22717.992523757384,11.62679525709532,33.49748273061144,0.91,60860739,2.4,1000,False
2022-06-28,Tuesday,4,19730.915920862168,4.0937881410078845,27.573545476763776,1.19,60860739,2.4,1000,False
2022-06-29,Wednesday,5,20876.159481744213,8.546029387916382,39.8893086829798,0.98,60860739,2.4,1000,False
2022-06-30,Thursday,5,20228.443932163285,9.359846803948026,29.777537880177015,1.1,60860739,2.4,1000,False
2022-07-01,Friday,3,20713.90116502763,6.409121151706517,28.80661829612427,0.9,60860739,2.4,1000,False
2022-07-02,Saturday,5,14100.494253122928,5.3268892329239,21.47434165900214,0.91,60860739,2.4,1000,False
2022-07-03,Sunday,5,15373.084035882168,12.167925065523734,38.74729776261617,0.85,60860739,2.4,1000,False
2022-07-04,Monday,3,20324.108362756015,12.410272156562554,37.96487072422848,1.09,60860739,2.4,1000,False
2022-07-05,Tuesday,5,19865.790968695637,5.783383919787671,32.560808532941614,0.88,60860739,2.4,1000,False
2022-07-06,Wednesday,1,21389.058145911713,5.329772095262269,35.563814726621366,1.02,60860739,2.4,1000,False
2022-07-07,Thursday,1,22046.12437404964,4.681594134784634,28.58763057926747,1.17,60860739,2.4,1000,False
2022-07-08,Friday,2,20171.911130885448,8.509185397221591,31.261054609131374,0.81,60860739,2.4,1000,False
2022-07-09,Saturday,6,14722.164959301563,9.920368044753893,27.12980283258075,0.98,60860739,2.4,1000,False
2022-07-10,Sunday,0,16124.95168893092,11.062254479794676,33.56854679804015,1.1,60860739,2.4,1000,False
2022-07-11,Monday,4,20056.357180004856,14.75035489113316,30.664982770743347,1.0,60860739,2.4,1000,False
2022-07-12,Tuesday,3,21121.106886000165,10.049012120029579,34.02370781740744,0.91,60860739,2.4,1000,False
2022-07-13,Wednesday,4,20608.887366314782,10.254556056308164,21.305410115090922,0.94,60860739,2.4,1000,False
2022-07-14,Thursday,5,19398.419265650373,7.245360043152676,26.22338493594195,0.89,60860739,2.4,1000,False
2022-07-15,Friday,5,19933.96355228429,6.776793275788036,33.98259973260186,1.07,60860739,2.4,1000,False
2022-07-16,Saturday,0,16432.6768069536,10.468676619967225,35.21561030562453,1.06,60860739,2.4,1000,False
2022-07-17,Sunday,1,15415.605447516884,13.25377894863316,26.75868655709643,0.95,60860739,2.4,1000,False
2022-07-18,Monday,6,19366.161791624116,11.474120571399045,39.04007217329076,0.99,60860739,2.4,1000,False
2022-07-19,Tuesday,1,21945.317503311606,5.80471488292112,22.146067302548904,1.2,60860739,2.4,1000,False
2022-07-20,Wednesday,1,21486.959634754963,6.617908266737153,26.853167432408803,1.05,60860739,2.4,1000,False
2022-07-21,Thursday,4,19598.45490893395,13.280855782300657,29.28140778467153,1.05,60860739,2.4,1000,False
2022-07-22,Friday,1,21867.620765402367,10.172460508312287,39.55961005287543,1.17,60860739,2.4,1000,False
2022-07-23,Saturday,4,15099.392791772141,12.057410802941847,32.892701400205304,0.99,60860739,2.4,1000,False
2022-07-24,Sunday,2,15990.403063233181,7.872358844278764,28.439831121293828,0.95,60860739,2.4,1000,False
2022-07-25,Monday,2,20965.164679287696,11.856585143212609,36.914036491930275,0.94,60860739,2.4,1000,False
2022-07-26,Tuesday,4,21311.48177363284,12.355620449282537,21.458625221042436,0.91,60860739,2.4,1000,False
2022-07-27,Wednesday,5,19366.383530962736,5.4399925820900314,32.88173569584049,0.9,60860739,2.4,1000,False
2022-07-28,Thursday,2,21057.00361493858,5.479249020620397,28.42151044669991,0.8,60860739,2.4,1000,False
2022-07-29,Friday,5,19671.688000019003,10.07985429954313,27.949459361186015,1.09,60860739,2.4,1000,False
2022-07-30,Saturday,3,14585.011641744339,7.558034186030362,23.265197062367772,0.87,60860739,2.4,1000,False
2022-07-31,Sunday,1,16415.67881032766,12.25135799951878,31.700151335115972,0.83,60860739,2.4,1000,False
2022-08-01,Monday,4,20826.902243100845,4.472162748889719,33.17014024311449,1.08,60860739,2.4,1000,False
2022-08-02,Tuesday,5,20092.11914453662,8.952634350919086,38.83159219533725,0.83,60860739,2.4,1000,False
2022-08-03,Wednesday,4,20370.42981565318,4.308865761747319,27.909478122607062,1.05,60860739,2.4,1000,False
2022-08-04,Thursday,4,20346.813446470966,9.707304890283563,26.421981772142367,1.05,60860739,2.4,1000,False
2022-08-05,Friday,1,21940.26619714626,9.479648038369131,32.49937049154751,1.18,60860739,2.4,1000,False
2022-08-06,Saturday,0,16100.723531443726,9.603153153360237,24.073619970105508,0.91,60860739,2.4,1000,False
2022-08-07,Sunday,5,15387.806278928976,7.775953326737946,32.34908765695429,1.08,60860739,2.4,1000,False
2022-08-08,Monday,6,19958.343870143373,10.147839061679665,35.48862845239167,0.89,60860739,2.4,1000,False
2022-08-09,Tuesday,4,14114.416753311703,8.282656804892795,34.479689911325735,0.89,60860739,2.4,1000,True
2022-08-10,Wednesday,1,20618.800771684586,14.660675736174824,32.08007134447037,1.04,60860739,2.4,1000,False
2022-08-11,Thursday,0,22617.086775488777,7.124987234852021,20.454948259623094,1.07,60860739,2.4,1000,False
2022-08-12,Friday,0,22632.579769496904,10.599235334958566,35.69539775343394,0.98,60860739,2.4,1000,False
2022-08-13,Saturday,5,14894.807712079437,4.263144324947264,21.33137107969858,1.15,60860739,2.4,1000,False
2022-08-14,Sunday,0,15922.35732265354,6.871002190028378,39.35781937001452,1.09,60860739,2.4,1000,False
2022-08-15,Monday,5,20703.523896593037,7.450938373134406,38.15148667804149,0.85,60860739,2.4,1000,False
2022-08-16,Tuesday,4,19667.471633885496,5.638520545525902,23.367833541260524,0.82,60860739,2.4,1000,False
2022-08-17,Wednesday,4,20560.796922217734,9.547729083395133,26.628229208422503,0.9,60860739,2.4,1000,False
2022-08-18,Thursday,1,20995.279594592103,14.766011817761006,32.83256605134952,1.1,60860739,2.4,1000,False
2022-08-19,Friday,4,20618.441602935374,7.78243106405511,28.723760014728406,1.2,60860739,2.4,1000,False
2022-08-20,Saturday,0,16297.11479129243,4.391646972611423,25.422093695596157,0.85,60860739,2.4,1000,False
2022-08-21,Sunday,2,15794.67427426894,8.118721593375392,21.632549396258437,1.0,60860739,2.4,1000,False
2022-08-22,Monday,0,21106.097055133847,12.552852795686292,30.285445734339724,0.86,60860739,2.4,1000,False
2022-08-23,Tuesday,3,20058.285353037147,6.572834944224288,27.866592520175598,0.97,60860739,2.4,1000,False
2022-08-24,Wednesday,6,19496.22146201324,5.807903809768847,30.76430527490225,1.1,60860739,2.4,1000,False
2022-08-25,Thursday,2,20171.047621954694,7.29239460436917,31.188146251714826,0.86,60860739,2.4,1000,False
2022-08-26,Friday,0,21925.138771588026,5.924595721566702,37.528131599710306,1.01,60860739,2.4,1000,False
2022-08-27,Saturday,5,14714.574733231491,10.702443358775986,39.37824619940632,0.94,60860739,2.4,1000,False
2022-08-28,Sunday,6,14061.21481827151,7.679861229789714,20.376757053237444,1.13,60860739,2.4,1000,False
2022-08-29,Monday,0,22420.764338618483,5.250257695470438,28.29511576127434,0.8,60860739,2.4,1000,False
2022-08-30,Tuesday,5,19461.81526094727,12.312483682367816,36.72554205696852,0.92,60860739,2.4,1000,False
2022-08-31,Wednesday,1,21177.61888163039,10.571145866621212,35.750067279922604,0.99,60860739,2.4,1000,False
2022-09-01,Thursday,3,18423.149558168818,19.97636659488829,42.569770894167654,0.88,60860739,2.4,1000,False
2022-09-02,Friday,2,17347.147160954402,19.11381018076712,42.849628100910095,0.89,60860739,2.4,1000,False
2022-09-03,Saturday,4,12706.988603864926,19.530115313633388,41.324098938830275,1.0,60860739,2.4,1000,False
2022-09-04,Sunday,6,12702.15,22.184528964320094,59.83914235297901,1.11,60860739,2.4,1000,False
2022-09-05,Monday,2,18007.803081520295,18.46323641026886,59.15895266501106,0.84,60860739,2.4,1000,False
2022-09-06,Tuesday,1,18377.0917516483,18.544797044173524,58.6202735446322,1.19,60860739,2.4,1000,False
2022-09-07,Wednesday,1,17701.334658441476,20.056191996877235,51.20997352667895,0.85,60860739,2.4,1000,False
2022-09-08,Thursday,5,17831.79458788887,21.026834358172948,59.73392846690473,0.98,60860739,2.4,1000,False
2022-09-09,Friday,1,18408.557514467644,18.127000213072417,52.19763453682667,0.9,60860739,2.4,1000,False
2022-09-10,Saturday,6,12702.15,21.1868484758583,56.40684932705694,1.14,60860739,2.4,1000,False
2022-09-11,Sunday,2,12824.759874079507,21.684657147889965,51.50287627393542,0.81,60860739,2.4,1000,False
2022-09-12,Monday,5,17047.551862078537,24.63511863662385,51.56336914455941,1.14,60860739,2.4,1000,False
2022-09-13,Tuesday,4,17016.576277914653,24.71567076740904,46.57681671645007,0.9,60860739,2.4,1000,False
2022-09-14,Wednesday,5,18104.165036091254,18.899124117318777,58.779355910079985,0.95,60860739,2.4,1000,False
2022-09-15,Thursday,0,19306.238998161527,17.603827061557226,53.415993853105235,1.16,60860739,2.4,1000,False
2022-09-16,Friday,5,18050.044121315863,16.57924192354203,46.02552066524977,1.02,60860739,2.4,1000,False
2022-09-17,Saturday,6,12702.15,22.2954565517055,59.39762182920285,1.06,60860739,2.4,1000,False
2022-09-18,Sunday,0,13487.951136071171,17.236098833826897,58.327815608033646,1.01,60860739,2.4,1000,False
2022-09-19,Monday,4,17094.862696635548,24.59545831328026,51.16891268000807,0.83,60860739,2.4,1000,False
2022-09-20,Tuesday,1,18608.252740154276,17.480464633898947,50.73036514228535,1.17,60860739,2.4,1000,False
2022-09-21,Wednesday,4,17251.888252965877,16.955920877671588,47.53896711649257,1.03,60860739,2.4,1000,False
2022-09-22,Thursday,3,17340.838660050787,15.683798821809516,50.18651507444087,0.84,60860739,2.4,1000,False
2022-09-23,Friday,5,16496.345431107133,19.396369830956633,53.290927423159005,0.86,60860739,2.4,1000,False
2022-09-24,Saturday,0,13757.06408783866,18.85496789714429,58.98152541699281,0.89,60860739,2.4,1000,True
2022-09-25,Sunday,1,12910.291358865663,23.895355966514803,40.14608750851244,0.94,60860739,2.4,1000,False
2022-09-26,Monday,3,17726.569407290037,18.207448730065504,49.087097561386415,0.97,60860739,2.4,1000,False
2022-09-27,Tuesday,2,18696.39372240647,22.87293254277741,49.44816504790643,0.87,60860739,2.4,1000,False
2022-09-28,Wednesday,4,18396.41085686864,21.97107783274074,58.842235309573866,1.01,60860739,2.4,1000,False
2022-09-29,Thursday,2,18894.31208036515,18.14746872942614,49.7441894597321,1.08,60860739,2.4,1000,False
2022-09-30,Friday,6,17205.498793676295,17.10987306142785,43.94050315875931,0.97,60860739,2.4,1000,False
2022-10-01,Saturday,0,13664.182548555707,23.6671792769157,52.75347947839346,0.91,60860739,2.4,1000,False
2022-10-02,Sunday,4,13256.98152945457,16.5545182108719,44.59911465168544,0.85,60860739,2.4,1000,False
2022-10-03,Monday,0,18434.004768666542,19.603185034661667,58.520599903846836,0.89,60860739,2.4,1000,False
2022-10-04,Tuesday,1,18776.204834560995,21.1416233719687,48.291369114213225,0.93,60860739,2.4,1000,False
2022-10-05,Wednesday,4,17136.992144360043,21.6690295847979,46.88298498090427,0.9,60860739,2.4,1000,False
2022-10-06,Thursday,0,18456.94970332346,20.88174918877099,50.985980604045935,1.14,60860739,2.4,1000,False
2022-10-07,Friday,2,17683.25621948629,17.96813756025356,58.737772497726624,1.2,60860739,2.4,1000,False
2022-10-08,Saturday,6,12741.612570212084,19.004627385195338,41.807949054906736,0.91,60860739,2.4,1000,False
2022-10-09,Sunday,3,12857.044640309508,19.52080552194702,50.76596564303687,0.96,60860739,2.4,1000,False
2022-10-10,Monday,6,16367.9942055008,21.35592015814862,59.950008214632376,0.83,60860739,2.4,1000,False
2022-10-11,Tuesday,2,18841.088818604156,19.176998386062415,49.527765905849066,1.01,60860739,2.4,1000,False
2022-10-12,Wednesday,4,18041.90198200617,16.536981408135194,53.09872890071657,0.97,60860739,2.4,1000,False
2022-10-13,Thursday,1,18651.341365312874,23.766269314398308,49.39551393473413,1.13,60860739,2.4,1000,False
2022-10-14,Friday,4,16965.693685247974,18.066038208138366,43.403207499075606,0.89,60860739,2.4,1000,False
2022-10-15,Saturday,0,13417.073528779743,21.592684877841954,41.54877046034391,0.89,60860739,2.4,1000,False
2022-10-16,Sunday,2,13765.047153250107,19.450157602498965,45.65602323957748,1.07,60860739,2.4,1000,False
2022-10-17,Monday,4,17490.587848186602,15.25329850472138,41.59274036604278,1.18,60860739,2.4,1000,False
2022-10-18,Tuesday,5,17964.991478063363,18.317699356413492,41.63256694106373,1.14,60860739,2.4,1000,False
2022-10-19,Wednesday,2,18882.775347255636,23.74735121623222,43.271674037319265,0.83,60860739,2.4,1000,False
2022-10-20,Thursday,4,16858.805300686778,20.744733967953877,53.537976312889825,0.91,60860739,2.4,1000,False
